COUNTY,PRECINCT,PRES16D,PRES16D_AB,PRES16D_AD,PRES16D_ED,PRES16D_PR,PRES16L,PRES16L_AB,PRES16L_AD,PRES16L_ED,PRES16L_PR,PRES16R,PRES16R_AB,PRES16R_AD,PRES16R_ED,PRES16R_PR,REG_VOTE
Richmond,102,520,65,171,283,1,22,1,4,17,0,189,18,64,106,1,1281
Richmond,103,735,78,268,387,2,5,1,1,3,0,16,2,7,7,0,1210
Richmond,104,1444,117,576,747,4,19,4,5,10,0,93,13,47,33,0,2488
Richmond,105,384,23,155,204,2,4,0,1,3,0,12,0,3,9,0,562
Richmond,106,332,20,75,236,1,6,0,2,4,0,118,5,47,66,0,840
Richmond,107,534,33,221,279,1,32,1,7,24,0,561,21,252,287,1,1515
Richmond,108,282,20,143,119,0,9,0,1,8,0,28,2,12,14,0,444
Richmond,109,442,27,214,199,2,31,0,4,27,0,105,3,47,55,0,966
Richmond,111,614,45,241,328,0,28,1,3,24,0,126,9,55,62,0,1241
Richmond,112,268,44,131,93,0,21,0,9,12,0,176,52,87,37,0,748
Richmond,114,406,16,193,197,0,3,0,1,2,0,48,5,18,25,0,722
Richmond,115,101,3,37,60,1,4,0,1,3,0,99,6,32,61,0,362
Richmond,201,721,30,224,467,0,4,0,0,4,0,22,2,9,11,0,1135
Richmond,202,1556,83,637,835,1,49,3,10,36,0,685,65,267,352,1,3448
Richmond,203,551,46,181,318,6,1,0,0,1,0,10,1,3,6,0,886
Richmond,204,432,25,185,221,1,40,3,15,22,0,453,35,167,250,1,1238
Richmond,207,755,62,249,440,4,4,0,0,4,0,16,0,6,10,0,1261
Richmond,208,1134,75,405,651,3,28,0,3,25,0,229,15,75,138,1,2117
Richmond,209,426,36,127,262,1,5,1,2,2,0,135,11,38,86,0,915
Richmond,210,819,58,405,355,1,15,3,5,7,0,111,20,34,57,0,1406
Richmond,301,553,44,278,230,1,75,3,28,44,0,1157,77,558,522,0,2200
Richmond,302,400,11,145,241,3,12,1,6,5,0,130,13,59,58,0,977
Richmond,303,273,29,141,103,0,37,2,9,26,0,725,47,356,322,0,1251
Richmond,304,100,5,40,55,0,14,1,4,9,0,165,3,61,101,0,348
Richmond,305,64,7,35,22,0,10,1,4,5,0,267,10,164,93,0,426
Richmond,306,1275,69,697,507,2,69,4,18,47,0,861,83,425,353,0,3052
Richmond,307,392,35,157,200,0,31,2,10,19,0,655,41,255,358,1,1391
Richmond,308,181,11,98,72,0,10,1,2,7,0,153,5,83,65,0,495
Richmond,309,1469,62,900,505,2,33,4,13,16,0,212,23,90,99,0,2181
Richmond,310,1848,107,1114,626,1,67,5,30,32,0,580,30,254,296,0,3298
Richmond,401,1234,72,650,510,2,15,1,6,8,0,67,0,27,40,0,1697
Richmond,402,1385,89,628,665,3,33,1,9,23,0,147,12,51,83,1,2521
Richmond,404,910,44,499,366,1,21,1,11,9,0,118,14,57,47,0,1493
Richmond,405,2270,81,1530,654,5,39,2,22,15,0,204,6,131,67,0,3284
Richmond,406,1719,69,1066,584,0,32,2,16,14,0,170,10,81,79,0,2497
Richmond,501,1626,88,912,622,4,22,1,9,12,0,224,20,109,95,0,2717
Richmond,502,2119,101,1096,918,4,34,1,13,20,0,171,10,87,74,0,3288
Richmond,503,1856,137,1078,637,4,31,0,11,20,0,340,28,186,126,0,3176
Richmond,504,706,31,290,384,1,23,1,4,18,0,309,21,98,189,1,1612
Richmond,506,136,3,66,67,0,0,0,0,0,0,69,5,35,29,0,353
Richmond,507,318,14,159,145,0,25,3,6,16,0,136,9,68,59,0,744
Richmond,509,1091,48,606,435,2,19,2,12,5,0,175,16,93,66,0,1702
Richmond,601,1259,50,661,544,4,40,2,16,22,0,478,30,215,233,0,2764
Richmond,603,883,56,367,458,2,46,3,18,24,1,1050,73,416,561,0,2764
Richmond,604,643,28,272,342,1,27,2,4,21,0,282,8,85,189,0,1375
Richmond,605,1268,67,591,607,3,43,1,10,32,0,724,52,270,402,0,2962
Richmond,607,1045,45,593,404,3,16,0,4,12,0,48,3,24,21,0,1499
Richmond,608,280,22,128,130,0,25,2,10,13,0,542,27,188,326,1,1119
Richmond,701,566,39,281,245,1,63,10,21,32,0,1049,73,481,493,2,2081
Richmond,702,406,12,164,228,2,54,2,14,37,1,798,41,316,441,0,1718
Richmond,703,1321,61,650,608,2,115,3,43,69,0,1160,62,543,555,0,3662
Richmond,705,624,45,319,260,0,50,2,17,31,0,909,67,487,355,0,2097
Richmond,706,737,46,458,232,1,78,1,33,44,0,1402,73,930,399,0,2807
Richmond,707,634,36,308,290,0,44,2,19,23,0,490,33,246,211,0,1660
Richmond,708,49,2,25,22,0,9,1,1,7,0,150,9,101,40,0,258
Richmond,709,160,7,96,57,0,12,0,5,7,0,169,12,85,72,0,418
Richmond,801,94,6,25,63,0,4,0,0,4,0,198,3,34,161,0,397
Richmond,801B,75,5,10,60,0,2,0,0,2,0,214,11,34,169,0,379
Richmond,802,513,42,229,241,1,32,2,9,20,1,1117,46,321,748,2,2285
Richmond,803,15,3,1,11,0,0,0,0,0,0,8,2,0,6,0,105
Richmond,804,597,20,360,217,0,35,0,17,17,1,446,20,201,225,0,1492
Richmond,804H,769,47,366,356,0,25,1,7,17,0,931,62,336,531,2,2160
Richmond,805,271,8,143,120,0,7,1,1,5,0,135,6,54,75,0,528
Richmond,806,244,7,109,128,0,11,0,3,8,0,480,12,153,315,0,935
Richmond,807,544,24,263,256,1,20,2,13,5,0,197,5,90,102,0,1107
Richmond,808,586,28,308,250,0,28,8,8,12,0,784,34,307,443,0,1847
Richmond,809,508,16,355,136,1,9,2,3,4,0,30,0,21,9,0,700
Richmond,810,80,3,46,31,0,8,0,1,7,0,150,4,76,70,0,302
Rockdale,Barksdale,1659,41,1172,443,3,95,7,54,34,0,1396,50,956,390,0,3927
Rockdale,Bethel,278,18,185,75,0,17,2,8,7,0,668,25,339,303,1,1211
Rockdale,Conyers,1269,51,805,412,1,40,3,20,17,0,439,12,298,129,0,2595
Rockdale,Fieldstone,2022,57,1393,570,2,56,3,33,19,1,390,19,288,83,0,3395
Rockdale,Flat Shoals,1739,55,1256,428,0,45,0,30,15,0,641,46,450,145,0,3285
Rockdale,Honey Creek,625,30,447,146,2,49,1,24,24,0,883,33,638,212,0,2037
Rockdale,Hightower,1176,44,814,318,0,42,1,22,19,0,799,31,528,239,1,2565
Rockdale,The Lakes,670,29,405,234,2,43,2,16,25,0,326,16,221,88,1,1385
Rockdale,Lorraine,1354,30,977,344,3,61,5,30,26,0,1239,61,709,469,0,3254
Rockdale,Magnet,776,36,510,230,0,55,0,31,24,0,1038,26,684,326,2,2441
Rockdale,Milstead,1530,38,1050,442,0,49,2,25,22,0,526,26,349,151,0,2946
Rockdale,Olde Towne,2424,74,1588,760,2,69,3,29,37,0,513,40,348,125,0,4456
Rockdale,Rockdale,1713,65,1258,389,1,53,2,30,21,0,867,40,657,170,0,3474
Rockdale,Salem,1521,50,1093,374,4,57,3,28,26,0,674,52,478,143,1,3054
Rockdale,Sheffield,483,22,279,182,0,48,2,17,29,0,874,33,541,300,0,1908
Rockdale,Smyrna,1834,60,1386,384,4,54,2,33,19,0,821,40,614,166,1,3519
Rockdale,St. Pius,1165,41,884,240,0,31,1,20,10,0,372,17,289,66,0,1967
Rockdale,Stanton,1017,39,758,219,1,59,2,35,22,0,1012,48,745,219,0,2584
Schley,Precinct One,401,35,220,146,0,36,3,13,20,0,1472,49,1001,422,0,2364
Screven,Sylvania,318,25,166,127,0,12,1,7,4,0,413,17,281,115,0,979
Screven,Hunters,98,5,47,46,0,4,1,1,2,0,194,2,87,105,0,376
Screven,Newington,233,4,63,166,0,3,0,0,3,0,384,5,141,238,0,847
Screven,Jenk Hill Fire Sta,366,16,183,167,0,14,0,9,5,0,324,8,194,122,0,919
Screven,Rocky Ford,95,1,24,70,0,9,0,5,4,0,233,7,95,131,0,431
Screven,Bay Branch,75,0,42,33,0,7,1,6,0,0,470,10,252,208,0,719
Screven,Hiltonia,265,7,85,173,0,6,1,2,3,0,295,10,157,128,0,759
Screven,Screven Rec Dept,134,5,58,71,0,2,0,0,2,0,111,4,64,43,0,316
Screven,Greenhill Church,121,8,46,67,0,15,2,6,7,0,423,10,224,189,0,706
Screven,Sr Citizens Center,434,12,200,222,0,13,1,8,4,0,247,8,165,74,0,960
Screven,Jackson Fire Station,53,2,23,28,0,7,0,2,5,0,168,6,66,96,0,295
Screven,Cooperville Fire Station,108,2,31,75,0,2,0,0,2,0,43,1,18,24,0,205
Seminole,Precinct 1,229,17,105,107,0,11,0,3,8,0,573,25,265,283,0,1070
Seminole,Precinct 2,232,7,105,119,1,10,1,4,5,0,490,32,246,211,1,972
Seminole,Precinct 3,501,13,163,324,1,5,0,0,5,0,92,6,42,44,0,953
Seminole,Precinct 4,144,5,39,99,1,10,0,3,7,0,565,21,199,345,0,955
Seminole,Precinct 5,83,12,38,33,0,12,2,0,10,0,625,30,210,384,1,955
Spalding,SECOND BAPTISH CH,741,27,336,376,2,8,0,3,5,0,101,5,59,37,0,1582
Spalding,FAIRMONT,855,57,414,384,0,11,0,5,6,0,72,3,46,23,0,1588
Spalding,SENIOR CENTER,192,20,120,52,0,39,3,22,14,0,740,39,544,157,0,1254
Spalding,THIRD WARD,180,10,100,70,0,38,1,14,23,0,634,33,397,204,0,1083
Spalding,UGA CAMPUS,975,24,528,422,1,56,2,34,20,0,831,46,589,196,0,2939
Spalding,CITY PARK,839,36,447,356,0,15,0,11,4,0,221,18,141,62,0,1762
Spalding,FIRST METHODIST,227,12,139,76,0,42,3,10,29,0,883,34,588,261,0,1377
Spalding,BOY SCOUTS HDQTRS,267,10,154,103,0,25,4,12,9,0,867,28,600,239,0,1432
Spalding,CABIN,151,3,101,47,0,25,1,12,12,0,927,30,505,391,1,1419
Spalding,CARVER,380,11,203,164,2,27,1,16,10,0,796,32,511,253,0,1500
Spalding,FIRST PRESBYTERIA,425,19,259,145,2,33,3,14,16,0,998,39,668,289,2,1852
Spalding,LIBERTY,177,10,90,77,0,18,2,2,14,0,766,25,378,363,0,1222
Spalding,COUNTY LINE,171,7,88,75,1,41,2,10,29,0,1261,30,643,587,1,1875
Spalding,SUNNYSIDE METHODI,235,7,104,124,0,33,1,10,22,0,722,23,342,357,0,1444
Spalding,BLALOCK,44,0,16,28,0,12,0,4,8,0,368,6,105,257,0,501
Spalding,GARY REID,837,39,471,327,0,27,2,14,11,0,611,30,359,221,1,2099
Spalding,AMBUCS,347,11,200,136,0,16,0,7,9,0,672,22,381,268,1,1529
Spalding,COMMUNITY,759,29,410,320,0,16,0,8,8,0,123,5,78,40,0,1340
Spalding,FIRST ASSEMBLY,405,14,235,156,0,39,1,21,17,0,1248,60,765,422,1,2131
Spalding,ROBERTS,219,7,121,91,0,20,0,6,14,0,1085,27,680,377,1,1695
Spalding,EAGES LANDING BAPTIST,931,64,640,227,0,56,1,34,21,0,1720,79,1183,457,1,3208
Stephens,Senior Center,1837,151,1239,447,0,243,14,143,86,0,7686,465,5748,1470,3,13132
Stewart,Richland,549,140,109,300,0,7,2,3,2,0,347,80,118,148,1,1305
Stewart,Louvale,124,10,18,94,2,3,0,0,3,0,79,5,13,59,2,281
Stewart,Lumpkin,470,59,270,141,0,15,4,9,2,0,304,34,195,75,0,1126
Stewart,Omaha,79,12,15,52,0,3,1,0,2,0,75,8,6,61,0,205
Sumter,Leslie,394,37,145,212,0,21,0,5,16,0,680,28,296,356,0,1414
Sumter,Thomson,199,9,89,101,0,5,2,1,2,0,226,7,82,137,0,616
Sumter,Chambliss,218,12,129,77,0,8,0,4,4,0,438,15,187,236,0,822
Sumter,AndersonV,71,6,25,40,0,2,0,1,1,0,218,6,58,154,0,377
Sumter,Rees Park,1216,125,668,423,0,25,0,13,12,0,376,22,232,122,0,2496
Sumter,GSW Conf Center,774,66,409,299,0,45,4,16,25,0,1051,92,526,433,0,2545
Sumter,Rec Dept,1276,123,713,440,0,17,2,10,5,0,254,15,143,96,0,2398
Sumter,Airport,501,23,331,147,0,25,1,13,11,0,674,39,413,222,0,1526
Sumter,Concord,35,1,17,17,0,4,0,2,2,0,226,7,72,147,0,335
Sumter,Plains,339,17,95,227,0,11,0,1,10,0,349,13,138,197,1,922
Sumter,AG Center,497,31,322,144,0,15,1,6,8,0,784,21,515,248,0,1730
Talbot,ONEAL,230,21,64,145,0,3,0,1,2,0,171,9,56,106,0,500
Talbot,VALLEY,277,61,50,166,0,6,0,0,6,0,243,9,77,157,0,665
Talbot,JUNCTION CITY,207,87,20,100,0,7,4,0,3,0,106,21,37,48,0,402
Talbot,GENEVA,215,82,18,115,0,3,1,0,2,0,129,21,20,88,0,438
Talbot,TALBOTTON,488,103,147,238,0,6,5,0,1,0,106,13,32,61,0,838
Talbot,BOX SPRINGS,121,21,18,82,0,6,0,1,5,0,166,10,19,137,0,393
Talbot,FLINT HILL,464,73,148,243,0,15,1,8,6,0,275,17,109,149,0,902
Taliaferro,Sharon,114,16,31,67,0,0,0,0,0,0,80,2,20,58,0,236
Taliaferro,Crawfordville,431,73,204,153,1,3,0,3,0,0,269,16,145,108,0,921
Tattnall,Cobbtown,78,7,29,42,0,6,1,2,3,0,343,17,116,209,1,556
Tattnall,Shiloh,137,7,74,56,0,8,0,4,4,0,307,16,197,94,0,775
Tattnall,Collins,192,11,104,76,1,7,1,4,2,0,656,33,362,260,1,1115
Tattnall,Manassas,43,2,7,34,0,1,0,0,1,0,124,5,36,83,0,201
Tattnall,District II,453,26,271,156,0,25,4,13,8,0,878,40,558,280,0,1924
Tattnall,East Glennville,235,30,123,80,2,32,8,10,14,0,1203,157,636,409,1,1864
Tattnall,District IV,459,37,213,209,0,21,2,9,10,0,1027,105,569,353,0,1994
Tattnall,District V,84,6,53,25,0,9,0,5,4,0,558,50,250,258,0,870
Taylor,#1 BUTLER FIRE DEPT.,549,44,213,292,0,11,0,6,5,0,99,7,69,23,0,957
Taylor,#5 COURTHOUSE,204,27,103,74,0,19,2,12,5,0,1186,80,786,320,0,1709
Taylor,#6 REYNOLDS,543,105,149,289,0,15,2,5,8,0,779,32,413,334,0,1706
Telfair,Helena,195,9,68,118,0,7,3,1,3,0,401,13,187,201,0,828
Telfair,Jacksonville,116,24,28,64,0,0,0,0,0,0,307,11,108,188,0,530
Telfair,Lumber-City,283,114,39,130,0,1,0,0,1,0,348,10,104,234,0,831
Telfair,McRae,612,72,270,270,0,14,0,6,8,0,762,47,454,260,1,1852
Telfair,Milan,62,4,14,44,0,5,0,1,4,0,474,27,142,305,0,706
Telfair,Scotland,45,2,12,31,0,5,0,1,4,0,158,1,42,115,0,282
Terrell,Dawson,1395,105,666,624,0,14,1,4,9,0,427,44,258,125,0,2824
Terrell,Sasser,286,13,129,144,0,11,1,3,7,0,610,18,305,285,2,1153
Terrell,Bronwood,258,24,92,142,0,7,0,1,6,0,290,14,125,151,0,740
Terrell,Parrott,116,6,38,72,0,3,0,1,2,0,183,11,65,107,0,365
Terrell,Graves,129,10,63,56,0,2,0,0,2,0,258,6,113,139,0,536
Terrell,Herod-Dover,83,6,22,55,0,3,0,1,2,0,106,3,40,63,0,253
Thomas,Barwick,98,12,27,59,0,5,1,2,2,0,330,12,135,183,0,525
Thomas,Boston,495,25,200,270,0,5,0,1,4,0,539,10,255,274,0,1408
Thomas,Central,654,47,396,211,0,38,3,15,20,0,1366,57,962,346,1,2615
Thomas,Coolidge,136,3,26,107,0,22,0,6,16,0,403,6,147,250,0,750
Thomas,Douglass,1004,57,530,417,0,20,1,9,10,0,208,8,144,54,2,1835
Thomas,Ellabelle,126,13,73,40,0,11,0,2,9,0,629,27,300,302,0,940
Thomas,Fire Station 2,237,20,149,68,0,23,4,12,7,0,742,47,445,250,0,1254
Thomas,Gatlin Creek,259,23,160,76,0,36,1,20,15,0,1051,35,634,382,0,1716
Thomas,Harper,918,58,545,315,0,18,1,12,4,1,282,17,201,64,0,1718
Thomas,Jerger,459,26,288,145,0,39,2,25,12,0,799,36,542,221,0,1701
Thomas,Meigs,246,9,36,201,0,2,0,0,2,0,267,4,100,163,0,715
Thomas,Merrillville,140,2,69,69,0,9,2,1,6,0,317,5,125,187,0,598
Thomas,Metcalfe,61,5,19,37,0,2,0,1,1,0,151,6,61,84,0,270
Thomas,New Covenant,294,14,189,91,0,32,1,17,14,0,979,28,601,350,0,1683
Thomas,Ochlocknee,120,3,49,68,0,10,1,7,2,0,591,15,236,340,0,920
Thomas,Patten,44,1,17,26,0,3,1,0,2,0,226,3,88,135,0,340
Thomas,Pavo,83,5,28,50,0,9,0,3,6,0,348,9,113,226,0,572
Thomas,Remington ESC,467,28,276,163,0,34,3,18,13,0,869,45,579,245,0,1811
Thomas,Resource Center,770,34,473,263,0,6,0,4,2,0,69,4,46,19,0,1200
Thomas,Scott,531,21,362,147,1,44,2,22,20,0,1062,54,781,227,0,2122
Tift,Tifton Northeast,601,31,356,214,0,39,1,23,15,0,1155,66,792,297,0,2477
Tift,Brighton,210,13,128,69,0,31,1,16,14,0,1306,46,807,450,3,1848
Tift,Brookfield,104,7,50,47,0,15,0,5,10,0,784,9,396,377,2,1134
Tift,Chula,129,6,72,51,0,10,0,4,6,0,814,27,375,412,0,1122
Tift,Docia,76,3,39,34,0,11,1,5,5,0,658,23,318,317,0,900
Tift,Eldorado,79,3,29,47,0,9,0,5,4,0,645,17,292,336,0,942
Tift,Omega,89,4,25,60,0,11,0,0,11,0,329,8,98,222,1,591
Tift,Ty Ty,162,7,60,95,0,15,0,5,10,0,554,13,243,298,0,975
Tift,Tifton Northwest,479,24,294,161,0,39,3,17,19,0,1457,48,1022,385,2,2609
Tift,Tifton South,765,29,406,328,2,7,0,3,4,0,313,6,206,101,0,1774
Tift,Mott-Littman Gym,1116,48,613,453,2,19,3,7,9,0,223,7,167,49,0,2166
Tift,Tifton Lodge,537,23,336,176,2,38,2,12,24,0,1346,74,881,390,1,2502
Toombs,15361 Lyons,488,32,217,239,0,36,3,10,23,0,1453,70,910,473,0,3516
Toombs,39 New Branch,92,9,35,48,0,13,1,9,3,0,721,37,308,375,1,1290
Toombs,43 Cedar Crossing,71,4,30,37,0,13,0,5,8,0,718,25,257,435,1,1305
Toombs,513 V.P.D.,975,109,443,423,0,65,11,19,35,0,2394,139,1453,802,0,5477
Toombs,514 S.T.I.A.L.C,712,102,286,324,0,31,2,11,18,0,1329,71,803,455,0,3558
Towns,Young Harris,466,21,252,189,4,59,2,23,32,2,1706,98,982,623,3,2958
Towns,Tate City,4,0,2,2,0,1,0,0,1,0,21,2,8,11,0,32
Towns,Macedonia,346,32,253,61,0,41,7,21,13,0,1881,99,1313,468,1,2853
Towns,Hiawassee,394,38,301,55,0,45,1,32,12,0,1775,110,1317,346,2,2765
Treutlen,Annex,146,10,89,47,0,12,1,5,6,0,1198,53,750,395,0,1735
Treutlen,Soperton,716,49,416,249,2,20,1,9,10,0,611,54,340,216,1,2038
Troup,HOLLIS HAND,585,66,293,213,13,78,10,37,29,2,1801,122,1062,608,9,3140
Troup,ADMINISTRATION BLDG,1347,77,587,649,34,51,4,16,30,1,572,48,308,207,9,3300
Troup,HAMMETT RD,1270,50,652,558,10,47,0,17,29,1,974,72,537,356,9,3315
Troup,GRIGGS CENTER,1146,76,447,619,4,15,0,4,11,0,64,9,32,23,0,2185
Troup,WEST POINT,779,48,148,577,6,11,0,3,8,0,396,11,138,245,2,1794
Troup,HOGANSVILLE,627,43,178,401,5,29,2,10,17,0,1092,37,428,620,7,2457
Troup,EAST VERNON,399,19,224,155,1,54,2,22,30,0,1660,55,903,690,12,2591
Troup,ROSEMONT,348,16,168,162,2,40,2,16,22,0,1958,75,1006,870,7,2875
Troup,MOUNTVILLE,391,14,192,181,4,21,2,3,16,0,771,16,363,383,9,1465
Troup,MCLENDON,469,21,239,208,1,67,2,29,35,1,1799,53,1027,711,8,2882
Troup,LONG CANE,503,27,247,225,4,38,2,18,18,0,1600,63,768,760,9,2701
Troup,GARDNER NEWMAN,451,11,240,189,11,21,2,8,10,1,756,37,405,305,9,1722
Troup,GRAY HILL,304,17,114,171,2,29,0,8,21,0,849,24,308,511,6,1541
Troup,HIGHLAND,463,18,254,184,7,22,3,6,13,0,461,22,269,166,4,1275
Troup,NORTHSIDE,631,31,312,276,12,38,2,18,16,2,997,48,615,327,7,2270
Turner,Ashburn,1081,23,564,491,3,34,2,25,7,0,920,21,659,239,1,2840
Turner,Sycamore,126,5,70,51,0,16,0,8,8,0,916,25,676,215,0,1335
Turner,Rebecca,39,2,10,27,0,3,0,1,2,0,259,9,95,155,0,377
Twiggs,DRY BRANCH,200,19,63,118,0,11,2,0,9,0,660,23,188,449,0,1140
Twiggs,GOLDEN ISLES,631,56,213,362,0,10,0,3,7,0,434,18,163,253,0,1396
Twiggs,HIGGSVILLE,138,12,44,82,0,14,1,6,7,0,342,16,129,197,0,639
Twiggs,JEFFERSONVILLE/WARE,698,126,317,255,0,9,1,2,6,0,354,20,198,135,1,1387
Twiggs,SHADY GROVE/TARVERS,304,27,134,143,0,6,0,3,3,0,245,10,115,120,0,729
Union,Blairsville,252,38,151,63,0,29,3,14,12,0,1264,90,856,317,1,1943
Union,Coosa,210,19,150,41,0,27,1,16,10,0,1239,56,792,391,0,1797
Union,Choestoe,122,10,82,30,0,14,2,4,8,0,713,27,413,273,0,994
Union,Jones Creek,191,9,124,58,0,20,0,11,9,0,1020,52,586,382,0,1438
Union,Owltown,190,11,130,49,0,28,1,15,12,0,825,27,558,240,0,1220
Union,Ivy Log,189,19,120,50,0,27,1,16,10,0,997,34,660,303,0,1426
Union,Suches,86,7,31,48,0,15,2,7,6,0,316,18,78,220,0,499
Union,Trackrock,133,16,72,44,1,8,0,2,6,0,620,31,360,228,1,885
Union,Dooley,187,13,110,64,0,16,0,5,11,0,753,28,388,337,0,1117
Union,Gumlog,179,11,136,32,0,24,3,12,8,1,1085,45,701,338,1,1554
Union,Pat Colwell,224,19,147,58,0,21,1,14,6,0,1020,41,667,312,0,1497
Upson,REDBONE,1035,50,707,277,1,71,8,42,21,0,3956,138,2988,830,0,6297
Upson,YATESVILLE,223,7,89,126,1,12,1,2,9,0,651,14,242,393,2,1078
Upson,SALEM,240,8,69,163,0,4,0,2,2,0,32,3,10,19,0,339
Upson,TOWN,1977,82,1214,680,1,80,1,40,39,0,2653,153,2021,477,2,6344
Walker,LAFAYETTE,631,49,377,204,1,121,7,57,57,0,2614,108,1582,922,2,4878
Walker,CENTER POST,124,7,67,50,0,45,1,22,22,0,1083,27,546,510,0,1642
Walker,ROCK SPRING,522,26,324,172,0,97,2,49,46,0,3137,104,2114,919,0,5099
Walker,ARMUCHEE VALLEY,124,5,29,90,0,16,0,3,13,0,667,16,147,504,0,1017
Walker,MOUNTAIN,132,8,47,77,0,23,2,3,18,0,566,12,140,414,0,935
Walker,CHATTANOOGA VALLEY,721,49,358,314,0,138,5,65,66,2,2829,130,1564,1134,1,4949
Walker,KENSINGTON,161,10,77,74,0,34,0,7,27,0,684,13,236,434,1,1152
Walker,ROSSVILLE,669,43,368,258,0,92,2,41,49,0,2320,90,1503,726,1,4576
Walker,CHICKAMAUGA,578,24,378,175,1,127,7,69,50,1,3346,97,2307,941,1,5299
Walker,FAIRYLAND,246,23,126,97,0,48,7,10,31,0,540,21,263,256,0,1126
Walker,FAIRVIEW,307,30,137,140,0,50,3,17,30,0,1164,63,558,542,1,2278
Walton,Bold Springs,410,25,199,186,0,94,6,25,63,0,2522,91,1118,1313,0,3600
Walton,Whatley,103,13,33,57,0,14,0,1,12,1,612,21,239,352,0,855
Walton,Walker Park,312,14,160,138,0,51,6,24,21,0,1937,85,1049,800,3,2882
Walton,Gratis,77,7,27,43,0,15,1,6,8,0,757,17,244,496,0,992
Walton,Between,527,25,271,231,0,91,3,30,58,0,2429,97,1213,1117,2,3722
Walton,Walnut Grove,191,10,100,81,0,34,0,9,25,0,1341,37,557,743,4,1926
Walton,Loganville North,536,26,220,290,0,82,10,23,49,0,2350,91,1033,1226,0,3856
Walton,Social Circle,716,41,228,446,1,51,2,17,32,0,1873,79,713,1081,0,3417
Walton,South Monroe,579,24,310,243,2,79,4,30,45,0,1435,77,770,588,0,2819
Walton,North Monroe,1225,65,576,582,2,49,2,22,25,0,971,45,496,430,0,3289
Walton,Loganville South,551,32,225,294,0,83,7,22,54,0,1646,131,744,771,0,2936
Walton,West Walton,374,32,140,202,0,68,4,21,43,0,2353,119,1040,1193,1,3386
Walton,Broken Arrow,364,15,175,171,3,76,2,22,52,0,2238,86,910,1239,3,3312
Walton,Bay Creek,262,13,118,131,0,66,2,34,30,0,1817,72,879,865,1,2584
Walton,E Monroe,694,36,331,327,0,43,4,15,24,0,1059,36,565,455,3,2748
Walton,W Monroe,223,17,126,78,2,28,2,14,12,0,1081,34,660,387,0,1606
Walton,Tara,696,31,291,374,0,45,3,8,34,0,1382,47,610,725,0,2691
Walton,Mountain,115,5,45,65,0,18,0,10,8,0,619,13,260,345,1,972
Walton,Jersey,99,3,40,55,1,24,3,6,14,1,1105,19,338,744,4,1464
Walton,Blasingame,89,5,40,44,0,14,0,2,12,0,634,12,189,433,0,877
Walton,Good Hope,149,8,57,84,0,30,1,6,23,0,964,19,328,615,2,1384
Ware,100,1740,131,1158,448,3,24,1,12,11,0,417,41,263,113,0,3446
Ware,200A,461,23,301,137,0,46,2,20,24,0,997,56,661,280,0,2087
Ware,200B,262,13,166,83,0,6,1,2,3,0,192,8,116,68,0,732
Ware,300,408,19,251,138,0,33,3,12,18,0,1881,105,1070,704,2,2932
Ware,304,90,2,42,45,1,17,0,7,10,0,522,8,258,256,0,881
Ware,400,248,14,155,79,0,30,4,17,9,0,1862,71,1120,670,1,2638
Ware,404,30,5,4,21,0,4,0,1,3,0,215,14,47,154,0,295
Ware,405,25,4,14,7,0,4,0,1,3,0,359,9,116,233,1,445
Ware,406,84,3,40,41,0,15,0,5,10,0,927,23,449,455,0,1285
Ware,407,18,1,5,12,0,7,1,1,5,0,300,5,90,205,0,399
Ware,408,24,2,8,14,0,9,1,2,6,0,287,5,65,216,1,393
Ware,409,50,2,26,22,0,11,0,3,8,0,554,13,224,317,0,721
Warren,Warrenton,1314,62,597,654,1,28,2,16,10,0,991,75,613,303,0,3105
Washington,RIDDLEVILLE,135,10,46,79,0,7,2,4,1,0,285,12,95,178,0,529
Washington,WARTHEN,218,11,77,129,1,5,1,1,3,0,284,11,91,179,3,628
Washington,TENNILLE,880,65,413,398,4,18,2,5,11,0,641,23,352,266,0,2144
Washington,OCONEE,174,23,70,81,0,3,1,1,1,0,201,11,60,130,0,492
Washington,HARRISON,231,40,64,127,0,9,0,3,6,0,423,25,180,217,1,829
Washington,DAVISBORO,267,50,63,152,2,4,1,2,1,0,306,19,112,174,1,741
Washington,SANDERSVILLE,2194,227,1149,812,6,50,5,26,18,1,1738,139,1137,456,6,5169
Washington,DEEPSTEP,101,18,37,46,0,2,0,0,2,0,271,16,76,179,0,470
Wayne,Odum,72,6,33,33,0,12,0,3,9,0,731,31,314,386,0,967
Wayne,Madray Springs,40,3,14,23,0,7,1,4,2,0,681,29,294,358,0,903
Wayne,Oglethorpe,110,4,76,30,0,17,1,9,7,0,946,38,586,321,1,1348
Wayne,Screven,156,6,70,79,1,7,0,3,4,0,714,25,295,392,2,1125
Wayne,Ritch,5,0,1,4,0,5,2,0,3,0,219,2,79,138,0,269
Wayne,Empire,46,7,21,18,0,4,0,1,3,0,624,22,349,252,1,791
Wayne,Red Hill,84,0,62,22,0,15,0,7,8,0,480,16,302,162,0,761
Wayne,Altamaha,275,5,148,122,0,31,0,14,15,2,1107,30,698,378,1,1971
Wayne,Gardi,42,2,20,20,0,10,0,4,6,0,376,15,145,216,0,502
